trp_merc_brabantine_guisarm|Brabantine Guisarmer{***}
trp_merc_brabantine_guisarm_pl|Brabantine Guisarmers{***}
trp_merc_welsh_bowman|Cymry Saethydd{***}
trp_merc_welsh_bowman_pl|Cymry Saethydd{***}
trp_merc_kern_infantry|Kern Solidarius{***}
trp_merc_kern_infantry_pl|Kern Solidari{***}
trp_merc_almogabar|Almogabar{***}
trp_merc_almogabar_pl|Almogabars{***}
trp_cuman_tribesman|Cuman Tribesman{***}
trp_cuman_tribesman_pl|Cuman Tribesmen{***}
trp_cuman_skirmisher|Cuman Skirmisher{***}
trp_cuman_skirmisher_pl|Cuman Skirmishers{***}
trp_cuman_horseman|Cuman Horseman{***}
trp_cuman_horseman_pl|Cuman Horsemen{***}
trp_cuman_horse_archer|Cuman Horse Archer{***}
trp_cuman_horse_archer_pl|Cuman Horse Archers{***}
trp_cuman_veteran_horse_archer|Cuman Veteran Horse Archer{***}
trp_cuman_veteran_horse_archer_pl|Cuman Veteran Horse Archers{***}
trp_cuman_lancer|Cuman Lancer{***}
trp_cuman_lancer_pl|Cuman Lancers{***}
trp_cuman_heavy_lancer|Cuman Heavy Lancer{***}
trp_cuman_heavy_lancer_pl|Cuman Heavy Lancers{***}
trp_mercenaries_end|mercenaries end 
trp_mercenaries_end_pl|mercenaries end 
trp_teu_village_recruit|Baltischer Dorfbewohner{***}
trp_teu_village_recruit_pl|Baltische Dorfbewohner{***}
trp_teu_balt_1|Gintus{***}
trp_teu_balt_1_pl|Gintus{***}
trp_teu_balt_2|Kareusnikis{***}
trp_teu_balt_2_pl|Kareusniku{***}
trp_teu_balt_3|Turkopol{***}
trp_teu_balt_3_pl|Turkopolen{***}
trp_teu_ger_1|Deutscher Siedler{***}
trp_teu_ger_1_pl|Deutsche Siedler{***}
trp_teu_ger_2_1|Deutschordens-Guisarmier{***}
trp_teu_ger_2_1_pl|Deutschordens-Guisarmiere{***}
trp_teu_ger_2_2|Deutschordens-Sergent{***}
trp_teu_ger_2_2_pl|Deutschordens-Sergenten{***}
trp_teu_ger_3_2|Deutschordens-Sariantbruder zu Fuß{***}
trp_teu_ger_3_2_pl|Deutschordens-Sariantbrüder zu Fuß{***}
trp_teu_town_1|Deutscher Heerbann-Fußsoldat{***}
trp_teu_town_1_pl|Deutsche Heerbann-Fußsoldaten{***}
trp_teu_town_2_1|Deutscher Bürger-Speerträger{***}
trp_teu_town_2_1_pl|Deutsche Bürger-Speeträger{***}
trp_teu_town_3_1|Deutschordens-Speerträger{***}
trp_teu_town_3_1_pl|Deutschordens-Speerträger{***}
trp_teu_town_4_1|Deutschordens-Speerträger-Veteran{***}
trp_teu_town_4_1_pl|Deutschordens-Speerträger-Veteranen{***}
trp_teu_town_2_2|Deutscher Bürger-Armbrustschütze{***}
trp_teu_town_2_2_pl|Deutsche Bürger-Armbrustschützen{***}
trp_teu_town_3_2|Deutschordens-Armbrustschütze{***}
trp_teu_town_3_2_pl|Deutschordens-Armbrustschützen{***}
trp_teu_town_4_2|Deutschordens-Armbrustschützen-Veteran{***}
trp_teu_town_4_2_pl|Deutschordens-Armbrustschützen-Veteranen{***}
trp_teu_horse_1|Deutschordens-Knecht{***}
trp_teu_horse_1_pl|Deutschordens-Knechte{***}
trp_teu_horse_2|Deutschordens-Sergent zu Pferd{***}
trp_teu_horse_2_pl|Deutschordens-Sergenten zu Pferd{***}
trp_teu_horse_3|Deutschordens-Halbbruder{***}
trp_teu_horse_3_pl|Deutschordens-Halbbrüder{***}
trp_teu_horse_4|Deutschordens-Ritterbruder{***}
trp_teu_horse_4_pl|Deutschordens-Ritterbrüder{***}
trp_teutonic_messenger|Deutschordens-Bote{***}
trp_teutonic_messenger_pl|Deutschordens-Boten{***}
trp_teutonic_deserter|Deutschordens-Deserteur{***}
trp_teutonic_deserter_pl|Deutschordens-Deserteure{***}
trp_teutonic_prison_guard|Deutschordens-Kerkerwache{***}
trp_teutonic_prison_guard_pl|Deutschordens-Kerkerwachen{***}
trp_teutonic_castle_guard|Deutschordens-Burgwache{***}
trp_teutonic_castle_guard_pl|Deutschordens-Burgwachen{***}
trp_tatar_tribesman|Shiine Gishuun{***}
trp_tatar_tribesman_pl|Shiine Gishuun{***}
trp_tatar_skirmisher|Budagch{***}
trp_tatar_skirmisher_pl|Budagch{***}
trp_tatar_horseman|Duulgat{***}
trp_tatar_horseman_pl|Duulgat{***}
trp_tatar_horse_archer|Num Kharvaach{***}
trp_tatar_horse_archer_pl|Num Kharvaach{***}
trp_tatar_veteran_horse_archer|Mergen Kharvaach{***}
trp_tatar_veteran_horse_archer_pl|Mergen Kharvaach{***}
trp_tatar_lancer|Khuiagt Cereg{***}
trp_tatar_lancer_pl|Khuiagt Cereg{***}
trp_tatar_heavy_lancer|Ba'atur{***}
trp_tatar_heavy_lancer_pl|Ba'atur{***}
trp_tatar_messenger|Mongol Messenger{***}
trp_tatar_messenger_pl|Mongol Messengers{***}
trp_tatar_deserter|Mongol Deserter{***}
trp_tatar_deserter_pl|Mongol Deserters{***}
trp_tatar_prison_guard|Prison Guard{***}
trp_tatar_prison_guard_pl|Prison Guards{***}
trp_tatar_castle_guard|Castle Guard{***}
trp_tatar_castle_guard_pl|Castle Guards{***}
trp_polish_messenger|Polish Messenger{***}
trp_polish_messenger_pl|Polish Messengers{***}
trp_polish_deserter|Polish Deserter{***}
trp_polish_deserter_pl|Polish Deserters{***}
trp_polish_prison_guard|Prison Guard{***}
trp_polish_prison_guard_pl|Prison Guards{***}
trp_polish_castle_guard|Castle Guard{***}
trp_polish_castle_guard_pl|Castle Guards{***}
trp_lithuanian_messenger|Lithuanian Messenger{***}
trp_lithuanian_messenger_pl|Lithuanian Messengers{***}
trp_lithuanian_deserter|Lithuanian Deserter{***}
trp_lithuanian_deserter_pl|Lithuanian Deserters{***}
trp_lithuanian_prison_guard|Kalėjimo sargybinis{***}
trp_lithuanian_prison_guard_pl|Kalėjimo sargybiniai{***}
trp_lithuanian_castle_guard|Pilies sargybinis{***}
trp_lithuanian_castle_guard_pl|Pilies sargybiniai{***}
trp_hre_messenger|HRE Messenger{***}
trp_hre_messenger_pl|HRE Messengers{***}
trp_hre_deserter|HRE Deserter{***}
trp_hre_deserter_pl|HRE Deserters{***}
trp_hre_prison_guard|Prison Guard{***}
trp_hre_prison_guard_pl|Prison Guards{***}
trp_hre_castle_guard|Castle Guard{***}
trp_hre_castle_guard_pl|Castle Guards{***}
trp_hungarian_messenger|Hungarian Messenger{***}
trp_hungarian_messenger_pl|Hungarian Messengers{***}
trp_hungarian_deserter|Hungarian Deserter{***}
trp_hungarian_deserter_pl|Hungarian Deserters{***}
trp_hungarian_prison_guard|Prison Guard{***}
trp_hungarian_prison_guard_pl|Prison Guards{***}
trp_hungarian_castle_guard|Castle Guard{***}
trp_hungarian_castle_guard_pl|Castle Guards{***}
trp_russian_messenger|Russian Messenger{***}
trp_russian_messenger_pl|Russian Messengers{***}
trp_russian_deserter|Russian Deserter{***}
trp_russian_deserter_pl|Russian Deserters{***}
trp_russian_prison_guard|Prison Guard{***}
trp_russian_prison_guard_pl|Prison Guards{***}
trp_russian_castle_guard|Castle Guard{***}
trp_russian_castle_guard_pl|Castle Guards{***}
trp_danish_messenger|Northern Messenger{***}
trp_danish_messenger_pl|Northern Messengers{***}
trp_danish_deserter|Northern Deserter{***}
trp_danish_deserter_pl|Northern Deserters{***}
trp_danish_prison_guard|Fángavǫrður{***}
trp_danish_prison_guard_pl|Fangaverðir{***}
trp_danish_castle_guard|Dyravǫrður{***}
trp_danish_castle_guard_pl|Dýraverðir{***}
trp_english_messenger|english Messenger{***}
trp_english_messenger_pl|english Messengers{***}
trp_english_deserter|english Deserter{***}
trp_english_deserter_pl|english Deserters{***}
trp_english_prison_guard|Prison Guard{***}
trp_english_prison_guard_pl|Prison Guards{***}
trp_english_castle_guard|Castle Guard{***}
trp_english_castle_guard_pl|Castle Guards{***}
trp_french_messenger|french Messenger{***}
trp_french_messenger_pl|french Messengers{***}
trp_french_deserter|french Deserter{***}
trp_french_deserter_pl|french Deserters{***}
trp_french_prison_guard|Prison Guard{***}
trp_french_prison_guard_pl|Prison Guards{***}
trp_french_castle_guard|Castle Guard{***}
trp_french_castle_guard_pl|Castle Guards{***}
trp_swedish_messenger|Northern Messenger{***}
trp_swedish_messenger_pl|Northern Messengers{***}
trp_swedish_deserter|Northern Deserter{***}
trp_swedish_deserter_pl|Northern Deserters{***}
trp_swedish_prison_guard|Fángavǫrður{***}
trp_swedish_prison_guard_pl|Fangaverðir{***}
trp_swedish_castle_guard|Dyravǫrður{***}
trp_swedish_castle_guard_pl|Dýraverðir{***}
trp_norwegian_messenger|Northern Messenger{***}
trp_norwegian_messenger_pl|Northern Messengers{***}
trp_norwegian_deserter|Northern Deserter{***}
trp_norwegian_deserter_pl|Northern Deserters{***}
trp_norwegian_prison_guard|Fángavǫrður{***}
trp_norwegian_prison_guard_pl|Fangaverðir{***}
trp_norwegian_castle_guard|Dyravǫrður{***}
trp_norwegian_castle_guard_pl|Dýraverðir{***}
trp_scottish_messenger|Scottish Messenger{***}
trp_scottish_messenger_pl|Scottish Messengers{***}
trp_scottish_deserter|Scottish Deserter{***}
trp_scottish_deserter_pl|Scottish Deserters{***}
trp_scottish_prison_guard|Prison Guard{***}
trp_scottish_prison_guard_pl|Prison Guards{***}
trp_scottish_castle_guard|Castle Guard{***}
trp_scottish_castle_guard_pl|Castle Guards{***}
trp_irish_messenger|Irish Messenger{***}
trp_irish_messenger_pl|Irish Messengers{***}
trp_irish_deserter|Irish Deserter{***}
trp_irish_deserter_pl|Irish Deserters{***}
trp_irish_prison_guard|Prison Guard{***}
trp_irish_prison_guard_pl|Prison Guards{***}
trp_irish_castle_guard|Castle Guard{***}
trp_irish_castle_guard_pl|Castle Guards{***}
trp_generic_village_recruit|Serf Levy{***}
trp_generic_village_recruit_pl|Serf Levies{***}
trp_generic_town_recruit|Town Levy{***}
trp_generic_town_recruit_pl|Town Levies{***}
trp_generic_town_footman|Townsman{***}
trp_generic_town_footman_pl|Townsmen{***}
trp_generic_village_footman|Peasant Footman{***}
trp_generic_village_footman_pl|Peasant Footmen{***}
trp_generic_village_skirmisher|Peasant Archer{***}
trp_generic_village_skirmisher_pl|Peasant Archers{***}
trp_generic_town_skirmisher|Crossbow Militiaman{***}
trp_generic_town_skirmisher_pl|Crossbow Militiamen{***}
trp_generic_veteran_swordsman|Swordsman{***}
trp_generic_veteran_swordsman_pl|Swordsmen{***}
trp_generic_swords_sergeant|Veteran Swordsman{***}
trp_generic_swords_sergeant_pl|Veteran Swordsmen{***}
trp_generic_veteran_billman|Guisarmer{***}
trp_generic_veteran_billman_pl|Guisarmer{***}
trp_generic_bills_sergeant|Veteran Guisarmer{***}
trp_generic_bills_sergeant_pl|Veteran Guisarmers{***}
trp_generic_veteran_spearman|Spearman{***}
trp_generic_veteran_spearman_pl|Spearmen{***}
trp_generic_spears_sergeant|Veteran Spearman{***}
trp_generic_spears_sergeant_pl|Veteran Spearmen{***}
trp_generic_veteran_crossbowman|Crossbowman{***}
trp_generic_veteran_crossbowman_pl|Crossbowmen{***}
trp_generic_crossbows_sergeant|Veteran Crossbowman{***}
trp_generic_crossbows_sergeant_pl|Veteran Crossbowmen{***}
trp_generic_veteran_archer|Archer{***}
trp_generic_veteran_archer_pl|Archers{***}
trp_generic_bows_sergeant|Veteran Archer{***}
trp_generic_bows_sergeant_pl|Veteran Archers{***}
trp_generic_light_cavalry|Auxiliary Horseman{***}
trp_generic_light_cavalry_pl|Auxiliary Horsemen{***}
trp_generic_medium_cavalry|Man-at-arms{***}
trp_generic_medium_cavalry_pl|Men-at-arms{***}
trp_generic_squire|Serjeant-at-arms{***}
trp_generic_squire_pl|Serjeants-at-arms{***}
trp_generic_knight|Knight{***}
trp_generic_knight_pl|Knight{***}
trp_balkan_vil_1|Selyanin{***}
trp_balkan_vil_1_pl|Selyani{***}
trp_balkan_vil_2_1|Darvar Strelets{***}
trp_balkan_vil_2_1_pl|Darvari Streltsi{***}
trp_balkan_vil_3_1|Naimnij Strelets{***}
trp_balkan_vil_3_1_pl|Naimnije Streltsi{***}
trp_balkan_vil_4_1|Opitnij Naimnij Strelets{***}
trp_balkan_vil_4_1_pl|Opitnije Naimnije Streltsi{***}
trp_balkan_vil_2_2|Darvar Peshak{***}
trp_balkan_vil_2_2_pl|Darvari Peshatsi{***}
trp_balkan_vil_3_2_1|Naimnij Sekironosets{***}
trp_balkan_vil_3_2_1_pl|Naimnije Sekironostsi{***}
trp_balkan_vil_3_2_2|Naimnij Peshak{***}
trp_balkan_vil_3_2_2_pl|Naimnije Peshatsi{***}
trp_balkan_vil_4_2_2|Opitnij Naimnij Peshak{***}
trp_balkan_vil_4_2_2_pl|Opitnije Naimnije Peshatsi{***}
trp_balkan_vil_3_1_1|Akrit{***}
trp_balkan_vil_3_1_1_pl|Akriti{***}
trp_balkan_vil_4_1_1|Opitnij Akrit{***}
trp_balkan_vil_4_1_1_pl|Opitnije Akriti{***}
trp_balkan_town_1|Grazhdanin{***}
trp_balkan_town_1_pl|Grazhdanije{***}
trp_balkan_town_2_1|Gradski Koppijnik{***}
trp_balkan_town_2_1_pl|Gradskije Kopijniki{***}
trp_balkan_town_3_1|Gradskij Opitnij Kopijnik{***}
trp_balkan_town_3_1_pl|Gradskije Opitnije Kopijniki{***}
trp_balkan_town_4_1|Shtitonosets Kopijnik{***}
trp_balkan_town_4_1_pl|Shtitonosetsi Kopijniki{***}
trp_balkan_town_2_2|Gradskij Strelets{***}
trp_balkan_town_2_2_pl|Gradskije Streletsi{***}
trp_balkan_town_3_2|Opitnij Gradskij Strelets{***}
trp_balkan_town_3_2_pl|Opitnije Gradskije Streltsi{***}
trp_balkan_town_4_2|Shtitonosets Strelets{***}
trp_balkan_town_4_2_pl|Shtitonostsi Streltsi{***}
trp_balkan_horse_1|Voi Konnik{***}
trp_balkan_horse_1_pl|Voie Konniki{***}
trp_balkan_horse_2|Oklopnik{***}
trp_balkan_horse_2_pl|Oklopniki{***}
trp_balkan_horse_3|Vitez{***}
trp_balkan_horse_3_pl|Vityazi{***}
trp_balkan_horse_4|Boyar{***}
trp_balkan_horse_4_pl|Boyari{***}
trp_rus_vil_1|Smerd{***}
trp_rus_vil_1_pl|Smerdy{***}
trp_rus_vil_2_1|Kmet{***}
trp_rus_vil_2_1_pl|Kmeti{***}
trp_rus_vil_3_1|Oruyeborets{***}
trp_rus_vil_3_1_pl|Oruyebortsi{***}
trp_rus_vil_4_1|Stariy Oruyeborets{***}
trp_rus_vil_4_1_pl|Stariye Oruyebortsi{***}
trp_rus_vil_2_2|Okhotnik{***}
trp_rus_vil_2_2_pl|Okhotniki{***}
trp_rus_vil_3_2|Luchnik{***}
trp_rus_vil_3_2_pl|Luchniki{***}
trp_rus_vil_4_2|Zastrelshik{***}
trp_rus_vil_4_2_pl|Zastrelshiki{***}
trp_rus_town_1|Opolchenets{***}
trp_rus_town_1_pl|Opolchentsi{***}
trp_rus_town_2|Peshets{***}
trp_rus_town_2_pl|Peshtsi{***}
trp_rus_town_3_1|Ratnik{***}
trp_rus_town_3_1_pl|Ratniki{***}
trp_rus_town_4_1|Voin{***}
trp_rus_town_4_1_pl|Voini{***}
trp_rus_town_3_2|Kopienosets{***}
trp_rus_town_3_2_pl|Kopienostsi{***}
trp_rus_town_4_2|Pantsirniy Kopienosets{***}
trp_rus_town_4_2_pl|Pantsirniye Kopienostsi{***}
trp_rus_horse_1|Konnij Luchnik{***}
trp_rus_horse_1_pl|Konnije Luchniki{***}
trp_rus_horse_2|Otrok{***}
trp_rus_horse_2_pl|Otroki{***}
trp_rus_horse_3|Druzhinnik{***}
trp_rus_horse_3_pl|Druzhinniki{***}
trp_rus_horse_4|Boyarin{***}
trp_rus_horse_4_pl|Boyariye{***}
trp_nordic_village_recruit|Húskarl{***}
trp_nordic_village_recruit_pl|Húskarlar{***}
trp_nordic_town_recruit|Býjarmaður{***}
trp_nordic_town_recruit_pl|Býjarmenn{***}
trp_nordic_town_footman|Hermaður{***}
trp_nordic_town_footman_pl|Hermenn{***}
trp_nordic_swordsman|Þaulreyndur Hermaður{***}
trp_nordic_swordsman_pl|Þaulreyndur Hermenn{***}
trp_nordic_veteran_swordsman|Brynvarinn Hermaður{***}
trp_nordic_veteran_swordsman_pl|Brynvarinn Hermenn{***}
trp_nordic_swords_sergeant|Hirðmaður{***}
trp_nordic_swords_sergeant_pl|Hirðmenn{***}
trp_nordic_billman|Gestur{***}
trp_nordic_billman_pl|Gestir{***}
trp_nordic_veteran_billman|Þaulreyndur Gestur{***}
trp_nordic_veteran_billman_pl|Þaulreyndur Gestir{***}
trp_nordic_bills_sergeant|Brynvarinn Gestur{***}
trp_nordic_bills_sergeant_pl|Brynvarinn Gestir{***}
trp_nordic_spearman|Leiðangsmaður{***}
trp_nordic_spearman_pl|Leiðangsmenn{***}
trp_nordic_veteran_spearman|Þaulreyndur Leiðangsmaður{***}
trp_nordic_veteran_spearman_pl|Þaulreyndur Leiðangsmenn{***}
trp_nordic_spears_sergeant|Brynvarinn Leiðangsmaður{***}
trp_nordic_spears_sergeant_pl|Brynvarinn Leiðangsmenn{***}
trp_nordic_crossbowman|Lasbogamaður{***}
trp_nordic_crossbowman_pl|Lasbogamenn{***}
trp_nordic_veteran_crossbowman|Þaulreyndur Lasbogamaður{***}
trp_nordic_veteran_crossbowman_pl|Þaulreyndur Lasbogamenn{***}
trp_nordic_crossbows_sergeant|Brynvarinn Lasbogamaður{***}
trp_nordic_crossbows_sergeant_pl|Brynvarinn Lasbogamenn{***}
trp_nordic_veteran_archer|Þaulreyndur Bogamaður{***}
trp_nordic_veteran_archer_pl|Þaulreyndur Bogamenn{***}
trp_nordic_bows_sergeant|Brynvarinn Bogamaður{***}
trp_nordic_bows_sergeant_pl|Brynvarinn Bogamenn{***}
trp_nordic_light_cavalry|Konúngsmaður{***}
trp_nordic_light_cavalry_pl|Konúngsmenn{***}
trp_nordic_medium_cavalry|Kertilsveinn{***}
trp_nordic_medium_cavalry_pl|Kertilsveinr{***}
trp_nordic_squire|Skútilsveinn{***}
trp_nordic_squire_pl|Skútilsveinr{***}
trp_nordic_knight|Lendur Maður{***}
trp_nordic_knight_pl|Lendir Menn{***}
trp_balt_recruit|Kaimynas{***}
trp_balt_recruit_pl|Kaimynai{***}
trp_balt_footman|Pėstininkas{***}
trp_balt_footman_pl|Pėstininka{***}
trp_balt_skirmisher|Šaulys{***}
trp_balt_skirmisher_pl|Šiauliai{***}
trp_balt_billman|Kirvininkas{***}
trp_balt_billman_pl|Kirvininkai{***}
trp_balt_veteran_billman|Kirvininkas Veteranas{***}
trp_balt_veteran_billman_pl|Kirvininkai Veteranai{***}
trp_balt_bills_sergeant|Kirvių Viršaitis{***}
trp_balt_bills_sergeant_pl|Kirvių Viršaičiai{***}
trp_balt_spearman|Ietininkas{***}
trp_balt_spearman_pl|Ietininkai{***}
trp_balt_veteran_spearman|Ietininkas Veteranas{***}
trp_balt_veteran_spearman_pl|Veteranai Ietininkai{***}
trp_balt_spears_sergeant|Iečių Viršaitis{***}
trp_balt_spears_sergeant_pl|Iečių Viršaiciai{***}
trp_balt_archer|Lankininkas{***}
trp_balt_archer_pl|Lankininkai{***}
trp_balt_veteran_archer|Lankininkas Veteranas{***}
trp_balt_veteran_archer_pl|Veteranai Lankininkai{***}
trp_balt_bows_sergeant|Lankų Viršaitis{***}
trp_balt_bows_sergeant_pl|Lankų Viršaiciai{***}
trp_balt_jav|Akstininkas {***}
trp_balt_jav_pl|Akstininkai{***}
trp_balt_veteran_jav|Akstininkas Veteranas{***}
trp_balt_veteran_jav_pl|Akstininkai Veteranai{***}
trp_balt_jav_sergeant|Aksčių Viršaitis{***}
trp_balt_jav_sergeant_pl|Aksčių Viršaitis Viršaitiai{***}
trp_balt_noble_recruit|Mažasis Bajoras{***}
trp_balt_noble_recruit_pl|Mažieji Bajorai{***}
trp_balt_mounted_skirmisher|Raitas Bajoras{***}
trp_balt_mounted_skirmisher_pl|Raiti Bajorai{***}
trp_balt_light_cavalry|Raitas Didysis Bajoras{***}
trp_balt_light_cavalry_pl|Raiti Didieji Bajorai{***}
trp_balt_medium_cavalry|Raitas Didžiūnas{***}
trp_balt_medium_cavalry_pl|Raiti Didžiūnai{***}
trp_balt_noble_1|Bajoras{***}
trp_balt_noble_1_pl|Bajorai{***}
trp_balt_noble_2|Didysis Bajoras{***}
trp_balt_noble_2_pl|Didieji Bajorai{***}
trp_balt_noble_3|Didžiūnas{***}
trp_balt_noble_3_pl|Didžiūnai{***}
trp_crusader_turkopole|Turcopole{***}
trp_crusader_turkopole_pl|Turcopoles{***}
trp_templar_crossbows_sergeant|Frater Serviens Balistarius du Temple{***}
trp_templar_crossbows_sergeant_pl|Frater Servientes Balistari du Temple{***}
trp_templar_swords_sergeant|Frater Serviens Pedite du Temple{***}
trp_templar_swords_sergeant_pl|Frater Servientes Pedites du Temple{***}
trp_templar_spears_sergeant|Frater Serviens Hastatus du Temple{***}
trp_templar_spears_sergeant_pl|Frater Servientes Hastati du Temple{***}
trp_templar_half_brother|Frater Serviens Eques du Temple{***}
trp_templar_half_brother_pl|Frater Servientes Equites du Temple{***}
trp_templar_knight|Miles Templi{***}
trp_templar_knight_pl|Milites Templi{***}
trp_templar_deserter|Templar Deserter{***}
trp_templar_deserter_pl|Templar Deserters{***}
trp_templar_prison_guard|Templar Prison Guard{***}
trp_templar_prison_guard_pl|Templar Prison Guards{***}
